2026-08-08	gcp76x	h	17	2026-08-08 17:00:00 UTC	29
2026-08-08	gcp76x	p	17	2026-08-08 17:00:00 UTC	1017
2026-08-08	gcp76x	w	17	2026-08-08 17:00:00 UTC	3.4
2026-08-08	gcp76x	t	17	2026-08-08 17:00:00 UTC	24.27
2026-08-08	gcp76x	v	17	2026-08-08 17:00:00 UTC	46980
2026-08-08	gcp76x	w	16	2026-08-08 16:00:00 UTC	3.5
2026-08-08	gcp76x	p	16	2026-08-08 16:00:00 UTC	1017
2026-08-08	gcp76x	t	16	2026-08-08 16:00:00 UTC	24.7
2026-08-08	gcp76x	v	16	2026-08-08 16:00:00 UTC	44240
2026-08-08	gcp76x	h	16	2026-08-08 16:00:00 UTC	28
2026-08-08	gcp76x	h	15	2026-08-08 15:00:00 UTC	29
2026-08-08	gcp76x	t	15	2026-08-08 15:00:00 UTC	24.76
2026-08-08	gcp76x	v	15	2026-08-08 15:00:00 UTC	45330
2026-08-08	gcp76x	p	15	2026-08-08 15:00:00 UTC	1018
2026-08-08	gcp76x	w	15	2026-08-08 15:00:00 UTC	5.2
2026-08-08	gcp76x	h	14	2026-08-08 14:00:00 UTC	30
2026-08-08	gcp76x	t	14	2026-08-08 14:00:00 UTC	25.29
2026-08-08	gcp76x	p	14	2026-08-08 14:00:00 UTC	1018
2026-08-08	gcp76x	v	14	2026-08-08 14:00:00 UTC	44420
2026-08-08	gcp76x	w	14	2026-08-08 14:00:00 UTC	5.6
2026-08-08	gcp76x	w	13	2026-08-08 13:00:00 UTC	5.5
2026-08-08	gcp76x	t	13	2026-08-08 13:00:00 UTC	25.84
2026-08-08	gcp76x	v	13	2026-08-08 13:00:00 UTC	43610
2026-08-08	gcp76x	h	13	2026-08-08 13:00:00 UTC	29
2026-08-08	gcp76x	p	13	2026-08-08 13:00:00 UTC	1018
2026-08-08	gcp76x	t	12	2026-08-08 12:00:00 UTC	24.96
2026-08-08	gcp76x	w	12	2026-08-08 12:00:00 UTC	6.1
2026-08-08	gcp76x	h	12	2026-08-08 12:00:00 UTC	33
2026-08-08	gcp76x	p	12	2026-08-08 12:00:00 UTC	1019
2026-08-08	gcp76x	v	12	2026-08-08 12:00:00 UTC	45150
2026-08-08	gcp76x	t	11	2026-08-08 11:00:00 UTC	25.08
2026-08-08	gcp76x	w	11	2026-08-08 11:00:00 UTC	5
2026-08-08	gcp76x	p	11	2026-08-08 11:00:00 UTC	1019
2026-08-08	gcp76x	h	11	2026-08-08 11:00:00 UTC	35
2026-08-08	gcp76x	v	11	2026-08-08 11:00:00 UTC	48640
2026-08-08	gcp76x	t	10	2026-08-08 10:00:00 UTC	23.53
2026-08-08	gcp76x	h	10	2026-08-08 10:00:00 UTC	42
2026-08-08	gcp76x	v	10	2026-08-08 10:00:00 UTC	43570
2026-08-08	gcp76x	p	10	2026-08-08 10:00:00 UTC	1020
2026-08-08	gcp76x	w	10	2026-08-08 10:00:00 UTC	5
2026-08-08	gcp76x	v	9	2026-08-08 09:00:00 UTC	39390
2026-08-08	gcp76x	h	9	2026-08-08 09:00:00 UTC	45
2026-08-08	gcp76x	t	9	2026-08-08 09:00:00 UTC	22.14
2026-08-08	gcp76x	p	9	2026-08-08 09:00:00 UTC	1020
2026-08-08	gcp76x	w	9	2026-08-08 09:00:00 UTC	4.6
2026-08-08	gcp76x	v	8	2026-08-08 08:00:00 UTC	45530
2026-08-08	gcp76x	t	8	2026-08-08 08:00:00 UTC	20.1
2026-08-08	gcp76x	p	8	2026-08-08 08:00:00 UTC	1020
2026-08-08	gcp76x	h	8	2026-08-08 08:00:00 UTC	49
2026-08-08	gcp76x	w	8	2026-08-08 08:00:00 UTC	4.4
2026-08-08	gcp76x	w	7	2026-08-08 07:00:00 UTC	3.1
2026-08-08	gcp76x	p	7	2026-08-08 07:00:00 UTC	1021
2026-08-08	gcp76x	h	7	2026-08-08 07:00:00 UTC	60
2026-08-08	gcp76x	v	7	2026-08-08 07:00:00 UTC	53230
2026-08-08	gcp76x	t	7	2026-08-08 07:00:00 UTC	18.19
2026-08-08	gcp76x	w	6	2026-08-08 06:00:00 UTC	2.7
2026-08-08	gcp76x	v	6	2026-08-08 06:00:00 UTC	42520
2026-08-08	gcp76x	t	6	2026-08-08 06:00:00 UTC	16.4
2026-08-08	gcp76x	p	6	2026-08-08 06:00:00 UTC	1021
2026-08-08	gcp76x	h	6	2026-08-08 06:00:00 UTC	81
2026-08-08	gcp76x	v	5	2026-08-08 05:00:00 UTC	36170
2026-08-08	gcp76x	w	5	2026-08-08 05:00:00 UTC	2
2026-08-08	gcp76x	t	5	2026-08-08 05:00:00 UTC	12.8
2026-08-08	gcp76x	p	5	2026-08-08 05:00:00 UTC	1021
2026-08-08	gcp76x	h	5	2026-08-08 05:00:00 UTC	89
2026-08-08	gcp76x	p	4	2026-08-08 04:00:00 UTC	1021
2026-08-08	gcp76x	t	4	2026-08-08 04:00:00 UTC	11.25
2026-08-08	gcp76x	h	4	2026-08-08 04:00:00 UTC	91
2026-08-08	gcp76x	v	4	2026-08-08 04:00:00 UTC	36150
2026-08-08	gcp76x	w	4	2026-08-08 04:00:00 UTC	1.7
2026-08-08	gcp76x	h	3	2026-08-08 03:00:00 UTC	87
2026-08-08	gcp76x	v	3	2026-08-08 03:00:00 UTC	41700
2026-08-08	gcp76x	p	3	2026-08-08 03:00:00 UTC	1021
2026-08-08	gcp76x	w	3	2026-08-08 03:00:00 UTC	3.4
2026-08-08	gcp76x	t	3	2026-08-08 03:00:00 UTC	10.88
2026-08-08	gcp76x	v	2	2026-08-08 02:00:00 UTC	44600
2026-08-08	gcp76x	t	2	2026-08-08 02:00:00 UTC	12.9
